10,"In Video, Uber's CEO Argues With a Driver Over Falling Fares",Travis Kalanick tells a driver to take responsibility for his problems and boasts about a tough culture.,Bloomberg
13,"S&P 500 Could Top 4,000 in 8 Years And It's Not Because of Trump","Donald Trump’s first five weeks on the job have been pretty good for the stock market. By one measure, investors haven’t seen anything yet.",Bloomberg
13,Losses Mount for Obamacare Startup Oscar as Repeal Looms,"Oscar Insurance Corp., the startup trying to reinvent medical insurance with its Obamacare-focused plans, lost more than $200 million on the products in 2016 as it heads into a year that may see the undoing of the health law.",Bloomberg
13,Ryan and Bannon Forge Unexpected Alliance on Border Tax,House Speaker Paul Ryan has won over an unlikely ally to salvage his controversial tax plan: Steve Bannon.,Bloomberg
13,Snap's Investors Could Disappear After the IPO,There are plenty of reasons to buy into Snap Inc.’s initial public offering. The larger question is whether investors will want to stick around.,Bloomberg
13,Time Inc. Asks Suitors to Submit Offers by Next Week,"Time Inc. asked potential suitors to submit acquisition offers by next week, according to people familiar with the matter.",Bloomberg
6,Entire Democratic response to Trump's address - CNN Video,"Former Kentucky Gov. Steve Beshear responds to  the President's address to Congress, questioning Trump's plan for the Affordable Care Act and urging him to unify American citizens.",CNN
6,Van Jones: The moment Trump became President - CNN Video,"CNN political commentator Van Jones said that the moment when President Donald Trump addressed Carryn Owens, the widow of slain US Navy SEAL William ""Ryan"" Owens, was a crucial moment.",CNN
6,Trump honors a fallen Navy SEAL  - CNN Video,"President Trump praises the American military and honors Carryn Owens, the widow of William ""Ryan"" Owens who was a Navy SEAL killed in a late-January raid in Yemen.",CNN
13,"In video, Uber CEO speaks openly about impact of competitors on pricing",A newly published video clip of Uber CEO Travis Kalanick may offer the world's first glimpse into his thinking about businesses that compete with his..,TechCrunch
10,"Google quietly launches Meet, an enterprise-friendly version of Hangouts","Google has quietly launched a new video conferencing application called Meet by Google Hangouts, which is designed for HD video meetings. The web and mobile..",TechCrunch
10,"YouTube unveils YouTube TV, its live TV streaming service","After a year of rumors, YouTube is finally drawing back the curtain on its latest play for entertainment industry domination -- a live TV service. At the..",TechCrunch
10,Amazon AWS S3 outage is breaking things for a lot of websites and apps,"Amazon's S3 web-based storage service is experiencing widespread issues, leading to service that's either partially or fully broken on websites, apps and..",TechCrunch
15,Coptic Christian mother sees husband and son killed,Hundreds of Coptic Christians have fled Egypt’s northern Sinai region after a spate of so-called Islamic State attacks with seven people killed within two weeks.,BBC News
9,"‘Hodgson can only be a benefit for Leicester', In Short - BBC Radio 5 live","Phil Brown says a man of Roy Hodgson's stature ""can only be a benefit to Leicester City.""",BBC Sport
3,Chinese Super League outspends Premier League as winter transfer window closes,The Chinese winter transfer window ends as Super League sides surpass the spending of their Premier League counterparts.,BBC Sport
13,"Dow Passes 21,000, Dollar Jumps as Rate Hike Looms: Markets Wrap","The Dow Jones Industrial Average topped 21,000 for the first time, the dollar advanced and Treasuries fell as investors grew increasingly confident global economic growth is accelerating, clearing the path for higher interest rates in America.",Bloomberg
6,Trump Attorney General Jeff Sessions under fire over Russia meetings,Democrats call on Jeff Sessions to quit as he insists he did not mislead his confirmation hearing.,BBC News
3,Limos and lifts among Saudi king's travel essentials,Saudi Arabia's king is visiting Indonesia and he's not travelling lightly.,BBC News
3,"In Kim Jong-nam Killing, a Common Migration Tale Takes a Dark Turn","Before being accused in the death of Kim Jong-un’s half brother, Doan Thi Huong was one of millions of Southeast Asians living abroad in search of work.",The New York Times
6,US Attorney General Jeff Sessions quits Russia probe,"America's top prosecutor Jeff Sessions insists his confirmation testimony was ""honest and correct"".",BBC News
9,West Indies v England: Ben Stokes says he has grown up before ODI series,England all-rounder Ben Stokes says he has grown up as his side prepare for a three-match ODI series against West Indies.,BBC Sport
9,"Alexis Sanchez protest: 14,000 signed up, fewer than 10 went","A protest in Chile to encourage forward Alexis Sanchez to leave Arsenal, which was supposed to attract 14,000, was only attended by a handful of people.",BBC Sport
9,Lewis Hamilton on F1 testing: 'The fastest I have ever been',"The drivers love the new cars, and the first week of testing in Barcelona has given us a picture of who is fast and who is not, writes Andrew Benson.",BBC Sport
6,Sessions Removes Himself From 2016 Campaign Investigations,"Attorney General Jeff Sessions removed himself from investigations into Russian interference in American politics and contacts with associates of President Donald Trump, after the Justice Department acknowledged he had contacts with the Russian ambassador during the 2016 campaign.",Bloomberg
13,Pimco's New Bond Chief Is Red Hot and Luring Billions in Cash,"After star money manager Bill Gross left in 2014, Pacific Investment Management Co. seemed destined to fade from prominence and become just one of many firms that dot the U.S. bond-industry landscape. But then Dan Ivascyn, the man tapped to replace Gross, got hot.",Bloomberg
13,Snap's Two Co-Founders Are Now Worth $5.3 Billion Each After IPO,Investor appetite for the first tech listing of the year boosted the fortunes of Evan Spiegel and Bobby Murphy.,Bloomberg
13,Spotify Surpasses 50 Million Paid Subscribers,"Spotify has surpassed 50 million subscribers, extending its lead over rivals Apple Music, SoundCloud and Google as the world’s largest paid music streaming service.",Bloomberg
6,Lockheed's Satellite Boost System Is Under U.S. Air Force Review,"The U.S. Air Force has opened a review of the propulsion systems used for Lockheed Martin Corp.’s military satellites after an undisclosed problem during a recent attempt to boost one into orbit, according to the service.",Bloomberg
13,Goldman Bankers are Grumbling About Changes to Mobile Perks,Goldman Sachs Group Inc.’s dealmakers endured job cuts and a tough bonus season. Then the penny pinchers turned to their beloved phones.,Bloomberg
17,Five Things We Learned This Week,"It’s been a great year for the rich, a terrible year for Uber, and did you know you can lease a dog?",Bloomberg
13,China Provides Calm for Markets Ahead of Potential Fed Rate Hike,"While the world’s attention has been gripped by politics in the U.S. and Europe in recent weeks, China has been quietly cementing its newfound influence on financial markets.",Bloomberg
13,Here’s How Samsung Can Restore Its Reputation,It’s not easy to win back customers’ trust after your product bursts into flames. But it can be done.,Bloomberg
6,Has Trump Already Sidelined His Secretary of State?,Rex Tillerson’s effectiveness depends on his shedding some of the instincts that led to his hire.,Bloomberg
6,Trump: Sessions 'did not say anything wrong',Top Democrats have called for US Attorney General Jeff Sessions to resign after it emerged he failed to disclose meetings with a Russian diplomat,CNN
6,More Trump advisers disclose meetings with Russia's ambassador,President Donald Trump's senior aide Jared Kushner and ousted adviser Michael Flynn met with the Russian ambassador to the United States at a time when the Trump administration's relationship with the Russians was under close scrutiny.,CNN
6,Here are the Hill members calling for Sessions to resign or recuse,"Capitol Hill has been dominated Thursday by a disagreement over what, if any, steps Attorney General Jeff Sessions should take after it surfaced that he spoke with the Russian ambassador to the US during last year's campaign.",CNN
6,It's time for a Watergate-style select committee on Russiagate,"With every new revelation about contacts between the Trump campaign and Russians, it becomes clearer that it's  time for Congress to set up a bipartisan select committee to investigate, Julian Zelizer says.",CNN
6,Sessions cited Lynch-Clinton meeting in calling for special prosecutor in email investigation,"During the 2016 campaign, Jeff Sessions called on then-Attorney General Loretta Lynch to recuse herself from the investigation into Hillary Clinton's use of a private email server and to appoint a special prosecutor in the case.",CNN
6,Report: Pence used private email account - CNN Video,"Vice President Mike Pence routinely used a private email account to conduct public business as governor of Indiana, according to reports from Indystar. CNN's John Berman reports.",CNN
6,Paul demands to see the House GOP's Obamacare repeal bill,"Kentucky Republican Sen. Rand Paul marched to the House side of the Capitol Thursday morning, knocked on a locked door and demanded to see a copy of the House's bill to repeal and replace the Affordable Care Act, which he believed was being kept under lock and key.",CNN
3,Trump administration: We may ignore World Trade Organization,"In a paper released Wednesday night, the Trump administration hinted that it may not abide by rulings from the World Trade Organization, which would be a major shift from previous presidents.",CNN
3,US tries to ID hundreds of al Qaeda contacts after Yemen raid,"Several US officials told CNN Thursday that the US is now taking action to locate and monitor hundreds of people or ""contacts"" found as part the intelligence retrieved during the deadly raid last month in Yemen targeting al Qaeda in the Arabian Peninsula.",CNN
4,Will Ferrell to Speak at 2017 USC Commencement,The actor has been named the official guest speaker for the University of Southern California’s 134th graduation ceremony on May 12.,Entertainment Weekly
4,"‘Riverdale’ recap: ‘Episode Six: Faster, Pussycats! Kill! Kill!’",Archie steals a Pussycat,Entertainment Weekly
4,‘Nashville’ recap: ‘I’ll Fly Away’,"Tears, tributes, and too much Teddy",Entertainment Weekly
4,‘Supernatural’ recap: ‘The Raid’,The Alpha Vampire returns to take on the British Men of Letters,Entertainment Weekly
4,‘The Voice’ recap: ‘The Blind Auditions: Episode 3’,"Five new team members join the ranks of Team Adam, Team Blake, Team Alicia, and Team Gwen, but only one of them forces a judge to walk off the stage",Entertainment Weekly
4,Watch the 'Beauty and the Beast' Hollywood Premiere Live,"Beauty and the Beast doesn’t hit theaters until March 17, but right now, you can catch a glimpse of Beauty, the Beast, Gaston, and the whole fantastical crew. Below, courtesy of the film&#821…",Entertainment Weekly
4,Jason Statham's Giant Shark Movie 'Meg' Pushed to Summer 2018,Moviegoers will have to wait five extra months to see Jason Statham battle a massive prehistoric shark. Warner Bros. announced Thursday that its underwater thriller Meg has been delayed until Aug. …,Entertainment Weekly
4,"'Fate of the Furious': Lil Uzi Vert, Quavo, Travis Scott 'Go Off' in Video From Soundtrack","2 Chainz, Wiz Khalifa, Pitbull, and Camilia Cabello will also be on film’s album",Entertainment Weekly
4,Twitter Casts a Literary Spell with #PotterABook,"How do you improve on classic books? Put a Harry Potter spin on them, of course! That’s exactly what Twitter users did Thursday with the hashtag #PotterABook. Fans of literature and J.K. Rowl…",Entertainment Weekly
9,"Warriors vs. Bulls - Game Summary - March 2, 2017 - ESPN",Get a summary of the Golden State Warriors vs. Chicago Bulls basketball game,ESPN
9,Draymond Green: Kevin Durant's absence doesn't alter Warriors' motivation,"In an interview with ESPN, Warriors big man Draymond Green insists the team remains focused despite the loss of Kevin Durant for an extended period.",ESPN
9,Bracketology with Joe Lunardi,Get the latest NCAA college basketball bracketology breakdown from ESPN's Joe Lunardi,ESPN
9,Championship Week: NCAA tournament bids up for grabs,Stay up to speed during Championship Week as conference tourneys determine which teams earn automatic bids to the women's NCAA tournament.,ESPN
9,Kiper and McShay's 2017 NFL combine preview,"With four days of workouts about to get underway at the NFL combine, Mel Kiper and Todd McShay give out some players to watch and a few predictions.",ESPN
9,10 biggest freak athletes at NFL combine,"Myles Garrett, Leonard Fournette and David Njoku are just a few of the NFL prospects expected to showcase their athleticism in Indianapolis.",ESPN
9,How an Iditarod competitor who lost everything found solace in Alaska's wilderness,Katherine Keith has had to deal with more tragedy than anyone should. How she's kept going -- with Ironman competitions and elite dog-mushing races -- shows the extreme lengths she's gone to to handle the pain.,ESPN
9,Save that money: Baseball's best contracts,"Players like Brandon Crawford have leverage and can command top dollar at the bargaining table, but teams still score big values on these deals paying seven or eight figures.",ESPN
9,Is it time to panic over David Price?,Pitchers don't visit Dr. James Andrews for the magazines in his waiting room. Are the Red Sox about to lose their $217 million man?,ESPN
4,No Man's Sky Developer Announces Funding Initiative Hello Labs - IGN,Hello Labs will provide support and funding to smaller developers creating experimental projects.,IGN
4,Transformers Spinoff Bumblebee Hires Kubo and the Two Strings Director - IGN,"Paramount has hired Kubo and the Two Strings director Travis Knight to helm the Transformers spinoff movie, Bumblebee.",IGN
4,Nintendo Switch How-To Guides - Nintendo Switch Wiki Guide - IGN,"Nintendo Switch How-To Guides - Nintendo Switch: Below is a list of tips and guides to help you get more out of your Nintendo Switch -- and solve annoying problems (for more on that, check out Prob...",IGN
4,Nickelodeon Announces Rise of the Teenage Mutant Ninja Turtles 2D Animated Series - IGN,Nickelodeon has announced a new 2D animated Teenage Mutant Ninja Turtles series that will feature a more mystical New York City setting.,IGN
4,Amiibo Functionality - The Legend of Zelda: Breath of the Wild Wiki Guide - IGN,Amiibo Functionality - The Legend of Zelda: Breath of the Wild: Nintendo has confirmed that The Legend of Zelda: Breath of the Wild will be compatible with Amiibo and support Amiibo Functionality on both the Wii U...,IGN
4,Zelda: Breath of the Wild Final Graphics Comparison - Wii U vs. Nintendo Switch - IGN Video,A final look at both retail versions of The Legend of Zelda: Breath of the Wild.,IGN
4,Just Dance 2017 Review - IGN,"Just Dance 2017 is a fun dancing game, but it doesn't really teach you anything, and has an annoying paywall.",IGN
4,Donnie Yen to Star in Sleeping Dogs Video Game Adaptation - IGN,The Rogue One and Ip Man star has been tapped to star in an adaptation of Square Enix's Sleeping Dogs.,IGN
4,Pirates of the Caribbean: Dead Men Tell No Tales - Domestic Trailer 4 - IGN Video,Jack Sparrow's chased by a new foe from beyond a watery grave.,IGN
4,Bolivia Files Formal Complaint to France Over Ghost Recon Wildlands - IGN,The Bolivian government is officially unhappy with the country's depiction in the game.,IGN
13,Snapchat is already more valuable than these 9 companies,"Snap Inc., the parent company of Snapchat, had a stellar first day in its public debut on the New York Stock Exchange, popping 44%. The..",TechCrunch
13,Snapchat stock finishes up 44% on first day,"Snap, the parent company of Snapchat, had a great day in its debut on the New York Stock Exchange. After pricing the IPO at $17 per share yesterday, the..",TechCrunch
10,One bitcoin is now worth more than one ounce of gold,"For the first time ever, the price of one bitcoin has surpassed the price of one ounce of gold. While today's swap can be attributed to a good day for..",TechCrunch
10,AWS cloudsplains what happened during S3 storage outage,"AWS took a lot of heat when its S3 storage component went down for several hours on Tuesday, and rightly so, but today they published a..",TechCrunch
6,Jeff Sessions Recuses Himself From Russia Inquiry,The announcement came after a day of rapid-fire developments that intensified pressure for a full investigation into Moscow’s meddling in the election.,The New York Times
6,"Kushner and Flynn Met With Russian Envoy in December, White House Says","The president’s son-in-law and incoming national security adviser met with the ambassador, Sergey I. Kislyak, for 20 minutes at Trump Tower in December.",The New York Times
6,Jeff Sessions Needs to Go,"What he did was as bad, if not worse, than Richard Kleindienst, Nixon’s attorney general.",The New York Times
6,Melania Trump Wears Black to the President’s Speech (and Twitter Reacts),Was the first lady’s outfit on Tuesday night a slyly mischievous response to the Democratic women who came clad in all white?,The New York Times
6,Jeff Sessions to Recuse Himself From Trump Campaign Probes,"Attorney General Jeff Sessions said Thursday he will recuse himself from involvement in any probe related to the Trump campaign, after lawmakers called for him to recuse himself from an investigation into alleged Russian interference in the election.",The Wall Street Journal
6,Jeff Sessions Used Political Funds for Republican Convention Expenses,"Campaign-finance records show attorney general used campaign account, not official funds, for expenses to Cleveland, where he met Russia’s ambassador at an event.",The Wall Street Journal
6,"Donald Trump Jr. Was Likely Paid at Least $50,000 for Event Held by Hosts Allied With Russia on Syria","President Donald Trump’s eldest son Donald Trump Jr. was likely paid at least $50,000 for an appearance late last year before a French think tank whose founder and wife are allies of the Russian government in efforts to end the war in Syria.",The Wall Street Journal
13,"Was Aubrey McClendon a Billionaire, or Broke?","A year after oil magnate Aubrey McClendon died in an auto crash, lawyers in Oklahoma City are sifting through the tangle of obligations and assets he left behind, trying to determine if he died a wealthy man—or swamped by debt.",The Wall Street Journal
3,Islamic State Hid Training Camp in Rail Tunnel Near Mosul,"The Iraqi military has found an obstacle course Islamic State built in an old railway tunnel near Mosul, where raw recruits crawled under barbed wire and scaled walls to begin their reshaping into seasoned fighters.",The Wall Street Journal
13,Snapchat Shares Surge 44% in Market Debut,Snap shares surged 44% on their first day of trading Thursday as investors sought a piece of the biggest technology initial public offering in the U.S. since Alibaba made its debut in 2014.,The Wall Street Journal
3,The German Right Believes It’s Time to Discard the Country’s Historical Guilt,The Alternative for Germany party is making headway with a message that an overemphasis on guilt over the Nazi era prevents national pride and hamstrings government policy.,The Wall Street Journal
13,Federal Agents Search Caterpillar Locations,Federal agents on Thursday raided three Caterpillar facilities in Illinois in search of any evidence that the machinery giant may have released false or misleading information about its financial documents and exports.,The Wall Street Journal
3,EU Parliament Calls to End Visa-Free Travel for U.S. Citizens,The European Union’s parliament on Thursday asked for the bloc to scrap visa-free travel for U.S. citizens within two months in retaliation for the U.S. continuing to exclude five EU countries from its no-visa regime.,The Wall Street Journal
13,"Costco to Raise Membership Fees, Higher Costs Take Toll on Profit",Costco Wholesale Corp. is raising membership fees—the retailer’s main profit driver—after higher costs in the latest period offset strong sales during the holiday quarter.,The Wall Street Journal
6,Attorney General Jeff Sessions will recuse himself from any probe related to 2016 presidential campaign,"Sessions had been facing mounting pressure to step away from any investigations, after it was revealed he had talked to the Russian ambassador twice and not disclosed those contacts.",The Washington Post
6,Analysis | Could Sessions face perjury charges? Former federal prosecutors think not.,At least not with the evidence at hand.,The Washington Post
6,The nearly indestructible bond between Jeff Sessions and Donald Trump,"Trump said he has ‘total’ faith in his attorney general, who has quickly begun implementing the president’s vision in his first weeks on the job.",The Washington Post
6,Analysis | Jeff Sessions’s puzzling press conference,Sessions answers one big question — and raises a bunch more.,The Washington Post
6,The Trump presidency can’t seem to escape Russia’s shadow,The controversy is exacerbated by Trump’s tendency to treat to personalize issues with broader implications.,The Washington Post
6,Hackers accessed a private email account Pence used for official business as Indiana governor,Pence's private AOL account was hacked in 2016.,The Washington Post
6,Analysis | Nancy Pelosi’s claim that Bill Clinton was impeached for ‘something so far less’ than Jeff Sessions,"It's too early for Pelosi to make such a sweeping statement, as the Sessions case is still unfolding.",The Washington Post
3,ISIS dumped bodies in a desert sinkhole. It may be years before we know the full scale of the killings.,The mass grave near the city of Mosul could be among the militants’ largest.,The Washington Post
15,Your child’s been sent to jail. And then comes the bill.,Family advocates say state and local laws requiring reimbursement for incarceration only add to children’s struggles.,The Washington Post
6,Sessions: I gave honest answers about Russia - CNN Video,Attorney General Jeff Sessions met with the Russian ambassador during Trump's campaign last year. Sessions recused himself from any investigation related to the presidential campaign.,CNN
6,Stephen Colbert Sneaks a Peek at Jeff Sessions' Day Planner,Attorney General Jeff Sessions had a chaotic day at the office Thursday as he faced a barrage of criticism over newly revealed contacts with Russia’s ambassador to the U.S. and eventually rec…,Entertainment Weekly
6,Jimmy Fallon Gives Jeff Sessions Some Suggestions For New Jobs,The host joked that the politician could be ‘The World’s Oldest Living Boy’ at a traveling carnival,Entertainment Weekly
6,"Sessions breaks with intelligence agencies, says he doesn’t know if Russia wanted Trump to win",The intelligence community believes Russian hacking was meant to benefit Trump's campaign. The attorney general is not so sure.,The Washington Post
17,Sleep problems mounting in children,Hospital attendances for sleep disorders in under-14s in England triple in 10 years.,BBC News
6,Sinn Féin close the gap on DUP in NI Assembly,The Democratic Unionist Party is narrowly returned as the biggest party but Sinn Féin is the biggest winner in the NI Assembly election.,BBC News
3,Brexit: UK 'not obliged' to pay divorce bill say peers,"The UK could walk away without paying - but this might imperil a trade deal, peers say.",BBC News
13,"Daimler recalls 75,000 Mercedes-Benz cars in UK",Daimler is recalling around one million vehicles worldwide because of the risk of fire.,BBC News
3,Kim Jong-nam death: North Korean says arrest was 'conspiracy',A man suspected of involvement in Kim Jong-nam's death says he is the victim of a conspiracy.,BBC News
15,BBC investigates how intruders gained access to studio,The studio was being used by the BBC News channel but the intruders were not seen on air.,BBC News
6,Lowering of legal drink-drive limit 'to save lives' urged,Councils and fire authorities are calling for the limit to be lowered in line with Scotland.,BBC News
13,London loses out in business rates revamp,Councils in the capital will hand over hundreds of millions more to top up other local authorities.,BBC News
13,Average English council tax bill to rise 4% - survey,"Households face largest rise in a decade on back of social care costs, say public finance experts.",BBC News
3,"Banksy hotel, The Walled Off, opens in Bethlehem","It has the ""worst view in the world"", the artist says, as it is next to Israel's controversial wall.",BBC News
9,West Indies v England: Eoin Morgan century sets up win for tourists in first ODI,A century from England captain Eoin Morgan sets up a 45-run win over West Indies in the first one-day international in Antigua.,BBC Sport
9,David Haye v Tony Bellew: Richie Woodhall says Bellew has been underestimated,"Tony Bellew has been ""underestimated"" before his heavyweight fight with David Haye, says ex-world champion Richie Woodhall.",BBC Sport
9,World Golf Championships: Rory McIlroy leads by two shots at halfway stage,Rory McIlroy cards a stunning six-under-par 65 to take the lead at the halfway stage of the World Golf Championships event in Mexico.,BBC Sport
9,European Indoor Athletics: Andrew Pozzi wins 60m hurdles gold,Briton Andrew Pozzi wins gold in the 60m hurdles at the European Indoor Athletics Championships in Belgrade.,BBC Sport
9,Andy Murray beats Lucas Pouille to reach Dubai Championships final,Andy Murray beats France's Lucas Pouille in straight sets to reach the final of the Dubai Championships for the second time.,BBC Sport
9,Birmingham City 1-3 Leeds United,Chris Wood scores twice as Leeds move to within a point of third place in the Championship after winning at Birmingham.,BBC Sport
9,"British Cycling: UK Sport not responsible for standards, says Liz Nicholl",The chief executive of UK Sport says she will apologise to anyone who believes the agency is partly to blame for failings at British Cycling.,BBC Sport
9,Man Utd's Jose Mourinho: I'm not the monster you say I am,Manchester United boss Jose Mourinho says he is not the monster he was once portrayed as.,BBC Sport
9,Premiership: Leicester Tigers 15-34 Exeter Chiefs,Exeter Chiefs move one point behind Premiership leaders Wasps with a hard-fought bonus-point win at Leicester Tigers.,BBC Sport
9,European Indoor Athletics: Eilidh Doyle misses out on 400m final,Eilidh Doyle misses out but Laviai Nielsen qualifies for the 400m final at the European Indoor Athletics Championships in Belgrade.,BBC Sport
3,U.S. Airport Pat-Downs Are About to Get More Invasive,The TSA reacts to a study that found weapons making it past security.,Bloomberg
13,"At Tesla, Departures Mount at a Critical Time",Tesla Inc. is losing key personnel as it races to bring the Model 3 -- its most critical electric sedan yet -- to market later this year.,Bloomberg
13,Yellen Hints at More Aggressive Rate Path Upon Locking in March,"Federal Reserve Chair Janet Yellen left little doubt on Friday that the central bank will raise interest rates this month. More importantly, she dropped hints that it might end up having to increase them this year more than planned.",Bloomberg
6,A Major Proponent of H-1B Visa Reform Loses Patience With Trump,The White House says reform of controversial guest worker program 'is an issue we are closely and carefully looking at',Bloomberg
13,Uber's Greyball Program Is Under Scrutiny for Blocking Government Stings,An Uber Technologies Inc. program used to counteract government officials attempting to conduct “sting” operations is drawing scrutiny amid a flurry of scandals plaguing the ride-hailing company.,Bloomberg
13,Schwarzenegger on 'Celebrity Apprentice': I Quit,New York (AP) -- Arnold Schwarzenegger said Friday that he's through with,Bloomberg
13,Jobs Take Center Stage of Climate-Change Debate in Trump Era,"As the Trump administration sets to work gutting environmental regulations, the best weapon for battling climate change in the U.S. may be jobs.",Bloomberg
13,These Economies Are Getting More Miserable This Year,"Venezuela tops the list once again, but it's the moves in the middle that matter",Bloomberg
13,"This Year, Invest in a Better Life Story For Yourself",The science is clear: Shared experiences are more valuable than shared consumption. Here are eight enlightening ways to turn your bonus into a trip that lasts a lifetime.,Bloomberg
13,Snap IPO Shows Investor Appetite to Bet on Young Companies Again,"If there’s one lesson Silicon Valley can learn from Snap Inc.’s trading debut, it’s that investors in initial public offerings are again willing to stomach the uncertainty of betting on hopeful, young companies.",Bloomberg
6,Can immigrants be deported without a hearing? Yes -- and Trump wants to do it more often,Can an undocumented immigrant get kicked out of the United States without a court hearing? That's a key question at the heart of a controversial case that's become the latest lightning rod in the debate over the Trump administration's crackdown on illegal immigration.,CNN
6,ICE arrests undocumented father taking daughter to California school,"Romulo Avelica-Gonzalez, an undocumented immigrant from Mexico, was arrested near a Los Angeles school one of his daughters attends. The daughter wept as immigration agents took her handcuffed father away in a black car.",CNN
6,DREAMer detained after giving immigration speech - CNN Video,A woman reapplying for legal status is now detained. Her arrest came moments after she gave an immigration speech. CNN's Nick Valencia reports.,CNN
6,Graham: Trump is getting bad hombres out - CNN Video,"Republican Sen. Lindsey Graham said what President Trump is doing with his immigration plan is a good thing because he is getting the ""bad hombres"" out.",CNN
6,Grassley denies calls for Sessions to testify on Russian ambassador meetings,Senate Judiciary Committee Chairman Chuck Grassley on Friday denied calls by his Democratic colleagues to bring Attorney General Jeff Sessions before the panel in the coming days to testify about his meetings with the Russian ambassador.,CNN
6,"Trump tweets Schumer, Putin photo, calls for investigation","President Donald Trump slammed Senate Minority Leader Chuck Schumer in a tweet on Friday, accusing him of having a relationship with Russian President Vladimir Putin and presenting a photo of the two leaders as evidence.",CNN
6,Carter Page on his relationship to Trump camp - CNN Video,"Carter Page, the man once linked to then-candidate Donald Trump's foreign policy team, talks with CNN's Anderson Cooper about his relationship to the campaign.",CNN
6,DHS considering proposal to separate children from adults at border,"The Department of Homeland Security is considering a proposal to separate children from adults when they are trying to enter the country illegally at the southern border, a senior DHS official confirmed to CNN on Friday.",CNN
6,DHS assessment: Individuals radicalized once in US,"A recent Department of Homeland Security intelligence assessment found that most foreign-born violent extremists do not arrive in the US radicalized, but become radicalized after living in the US for several years.",CNN
4,Magical Bracket Game! What’s The Best Disney Song Ever?,"Beginning Feb. 17, vote for your favorites each week below and listen to EW Morning Live (8 a.m-10 a.m.) on Sirius XM Radio channel 105 all month to hear the songs — and the heated debate. The winn…",Entertainment Weekly
4,"As 'When We Rise' Ends, Dustin Lance Black Looks for a Solution","There’s a world in which it’s easily fathomable that Dustin Lance Black could be the most furious person in the country today. Given All That’s Going On In America™, beneath an administration that’…",Entertainment Weekly
4,‘When We Rise’ finale recap: ‘Part IV’,Now is the time for true equality,Entertainment Weekly
4,‘The Vampire Diaries’ recap: ‘We’re Planning a June Wedding’,"Caroline and Stefan get married, but there’s more than one surprise guest in Mystic Falls",Entertainment Weekly
4,Josh Gad 'Very Proud' to Play Disney's First Openly Gay Character,"At the world premiere of ‘Beauty and the Beast’ Thursday in Hollywood, Gad opened up about tackling the role of LeFou, whose relationship with the film’s villain Gaston has a new spin i…",Entertainment Weekly
4,'Modern Family': Sofia Vergara Shares Photos from Last Day of Season 8,"This article originally appeared on PEOPLE.com. That’s a wrap! To document the last day of shooting Modern Family‘s season 8, star Sofia Vergara shared some behind-the-scenes cast photos of her “fa…",Entertainment Weekly
4,Stephen Colbert Mocks Jeff Sessions' Awkward Press Conference,And the ‘Late Show’ host does it with the perfect ‘Star Wars’ analogy,Entertainment Weekly
4,'Emerald City' EP Shaun Cassidy Thanks Fans After Finale,"Every week, Emerald City executive producers David Schulner and Shaun Cassidy will bring EW behind the scenes and explain the ins-and-outs of the new NBC dark fantasy series inspired by the Land of…",Entertainment Weekly
4,‘Reign’ recap: ‘Playing With Fire’,"Mary’s putting out fires, literal and otherwise.",Entertainment Weekly
4,"'Tonight Show' Sums Up Trump, Oscars with 'This Week in Words'","Plus, Kellyanne Conway and Couchgate, and Attorney General Jess Sessions make their way into the musical montage",Entertainment Weekly
9,"Portland Timbers vs. Minnesota United FC - Football Match Summary - March 3, 2017 - ESPN","Follow live coverage of the Portland Timbers vs Minnesota United FC 2017 USA Major League Soccer, Regular Season football match.",ESPN
9,"Paths to rematch look vastly different for Duke, UNC","Duke's highs have been high, but the lows have been quite low. While North Carolina has been remarkably consistent. Will the Tar Heels split the season series and claim an outright ACC title?",ESPN
9,Champ Week: NCAA tournament bids up for grabs,Stay up to speed during Champ Week as conference tourneys determine which teams will earn automatic bids to the NCAA tournament.,ESPN
9,Todd McShay's guide to every combine drill,"The drills at the NFL combine boil down to two questions: Do the measurables mesh with the film? And which players triggered red flags with their results? From the 40 to the bench press, here are the numbers to know for each drill.",ESPN
9,40-yard dash tests more than just speed,"By the time players run the 40-yard dash, they're worn down from the NFL combine gauntlet, which makes the pressure to perform all that much more daunting.",ESPN
9,Minnesota and Atlanta United debut, LA Galaxy reboot vs. new-look Dallas,Jason Davis takes a look around the league at some of the top matchups ahead of the start of the 2017 Major League Soccer season in W2W4.
9,Everything you need to know about the 2017 MLS season,Looking for the skinny on MLS in 2017? Search no further, ESPN FC has the nuts and bolts of the season that's just around the corner.
9,"2017 MLS preview: Teams set to rebound, fall","Which teams are set to rebound from unlucky 2016 campaigns, and which front-runners will fall back to the pack? We dig into the numbers to find out.",ESPN
9,MVP? LeBron's value on full display,"The MVP race has mostly been a two-man battle, but the Cavs think it's time to add LeBron James' name as a third-party candidate.",ESPN
4,Nintendo Switch New Games Revealed and Deadpool 2 Latest - IGN Daily Fix - IGN Video,All you need to know about the latest Nintendo Switch games and Deadpool 2 casting news in this week's stories you may have missed.,IGN
4,Cauldrons - Horizon: Zero Dawn Wiki Guide - IGN,"Cauldrons - Horizon: Zero Dawn: Cauldrons are special dungeons in Horizon Zero Dawn. They're marked on your map with blue triangles, but are generally not truly revealed until you g...",IGN
